CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2049,BNS,BNS-305,1,1
2050,IPC,IPC-420,1,1
2051,IPC,IPC-304,1,1
2052,IPC,IPC-420,1,1
2053,IPC,IPC-323,1,1
2054,BNS,BNS-74,1,1
2055,IPC,IPC-395,1,1
2055,IPC,IPC-420,2,2
2056,BNS,BNS-352,1,1
2056,KPACT,KPACT-78,2,2
2057,MVACT,MVACT-184,1,1
2058,MVACT,MVACT-184,1,1
2058,MVACT,MVACT-134,2,2
2059,BNS,BNS-85,1,1
2060,KPACT,KPACT-110,1,1
2061,NDPS,NDPS-20,1,1
2061,NDPS,NDPS-8,2,2
2062,IPC,IPC-363,1,1
2062,IPC,IPC-366,2,2
2062,IPC,IPC-325,3,3
2063,IPC,IPC-302,1,1
2064,IPC,IPC-379,1,1
2065,BNS,BNS-318,1,1
2065,BNS,BNS-329,2,2
2065,BNS,BNS-305,3,3
2066,BNS,BNS-351,1,1
2067,MVACT,MVACT-185,1,1
2067,MVACT,MVACT-134,2,2
2068,KEXACT,KEXACT-32,1,1
2068,KEXACT,KEXACT-34,2,2
2069,KPACT,KPACT-78,1,1
2069,BNS,BNS-352,2,2
2069,BNS,BNS-351,3,3
2070,BNS,BNS-305,1,1
2071,BNS,BNS-309,1,1
2071,BNS,BNS-305,2,2
2072,MVACT,MVACT-184,1,1
2073,IPC,IPC-406,1,1
2073,PMLA,PMLA-3,2,2
2073,PMLA,PMLA-4,3,3
2074,NDPS,NDPS-29,1,1
2074,NDPS,NDPS-27,2,2
2075,BNS,BNS-351,1,1
2075,DOWRY,DOWRY-3,2,2
2076,IPC,IPC-379,1,1
2077,IPC,IPC-506,1,1
2078,IPC,IPC-447,1,1
2079,NDPS,NDPS-22,1,1
2080,MVACT,MVACT-177,1,1
2080,MVACT,MVACT-185,2,2
2080,MVACT,MVACT-134,3,3
2081,BNS,BNS-109,1,1
2081,BNS,BNS-103,2,2
2081,BNS,BNS-140,3,3
2082,MVACT,MVACT-185,1,1
2082,MVACT,MVACT-184,2,2
2083,BNS,BNS-137,1,1
2083,BNS,BNS-115,2,2
2083,BNS,BNS-105,3,3
2084,BNS,BNS-316,1,1
2084,BNS,BNS-318,2,2
2084,BNS,BNS-115,3,3
2085,BNS,BNS-103,1,1
2086,IPC,IPC-420,1,1
2086,IPC,IPC-323,2,2
2086,IPC,IPC-406,3,3
2087,IPC,IPC-323,1,1
2087,IPC,IPC-302,2,2
2088,MVACT,MVACT-185,1,1
2089,BNS,BNS-309,1,1
2089,BNS,BNS-310,2,2
2090,BNS,BNS-64,1,1
2091,ARMS,ARMS-30,1,1
2092,ITACT,ITACT-66,1,1
2092,ITACT,ITACT-66C,2,2
2093,ITACT,ITACT-66,1,1
2093,ITACT,ITACT-66C,2,2
2094,PMLA,PMLA-3,1,1
2095,ITACT,ITACT-67,1,1
2096,MVACT,MVACT-134,1,1
2097,IPC,IPC-420,1,1
2097,IPC,IPC-392,2,2
2098,BNS,BNS-351,1,1
2099,IPC,IPC-420,1,1
2100,ARMS,ARMS-30,1,1
2100,KPACT,KPACT-110,2,2
2100,ARMS,ARMS-27,3,3
2101,ARMS,ARMS-30,1,1
2101,KPACT,KPACT-110,2,2
2102,MVACT,MVACT-177,1,1
2102,MVACT,MVACT-185,2,2
2102,MVACT,MVACT-134,3,3
2103,IPC,IPC-392,1,1
2104,MVACT,MVACT-185,1,1
2104,MVACT,MVACT-184,2,2
2105,MVACT,MVACT-134,1,1
2105,MVACT,MVACT-177,2,2
2105,MVACT,MVACT-185,3,3
2106,NDPS,NDPS-21,1,1
2107,IPC,IPC-380,1,1
2107,IPC,IPC-379,2,2
2107,IPC,IPC-395,3,3
2108,PCA,PCA-7,1,1
2108,PMLA,PMLA-3,2,2
2108,IPC,IPC-406,3,3
2109,BNS,BNS-309,1,1
2110,KPACT,KPACT-110,1,1
2111,IPC,IPC-354,1,1
2112,MVACT,MVACT-184,1,1
2113,BNS,BNS-74,1,1
2113,BNS,BNS-85,2,2
2114,BNS,BNS-316,1,1
2115,IPC,IPC-379,1,1
2116,IPC,IPC-395,1,1
2116,IPC,IPC-380,2,2
2117,BNS,BNS-329,1,1
2117,BNS,BNS-316,2,2
2117,BNS,BNS-309,3,3
2118,IPC,IPC-447,1,1
2119,IPC,IPC-354,1,1
2120,MVACT,MVACT-134,1,1
2120,MVACT,MVACT-177,2,2
2121,DOWRY,DOWRY-3,1,1
2121,IPC,IPC-376,2,2
2121,IPC,IPC-354,3,3
2122,IPC,IPC-395,1,1
2123,POCSO,POCSO-12,1,1
2124,KPACT,KPACT-78,1,1
2125,KEXACT,KEXACT-32,1,1
2126,BNS,BNS-310,1,1
2127,MVACT,MVACT-185,1,1
2128,IPC,IPC-504,1,1
2129,BNS,BNS-316,1,1
2129,BNS,BNS-318,2,2
2130,BNS,BNS-303,1,1
2130,BNS,BNS-316,2,2
2130,BNS,BNS-310,3,3
2131,ITACT,ITACT-66,1,1
2131,ITACT,ITACT-67,2,2
2132,IPC,IPC-498A,1,1
2133,BNS,BNS-351,1,1
2134,IPC,IPC-395,1,1
2135,DOWRY,DOWRY-4,1,1
2136,NDPS,NDPS-8,1,1
2137,BNS,BNS-310,1,1
2138,POCSO,POCSO-12,1,1
2139,ITACT,ITACT-67,1,1
2139,ITACT,ITACT-66D,2,2
2140,IPC,IPC-506,1,1
2140,IPC,IPC-354,2,2
2141,BNS,BNS-316,1,1
2142,MVACT,MVACT-185,1,1
2143,PMLA,PMLA-4,1,1
2144,IPC,IPC-363,1,1
2145,IPC,IPC-376,1,1
2145,IPC,IPC-506,2,2
2145,IPC,IPC-354,3,3
2146,BNS,BNS-105,1,1
2146,BNS,BNS-117,2,2
2147,IPC,IPC-380,1,1
2148,MVACT,MVACT-177,1,1
2148,MVACT,MVACT-134,2,2
2148,MVACT,MVACT-184,3,3
2149,NDPS,NDPS-8,1,1
2149,NDPS,NDPS-27,2,2
2150,NDPS,NDPS-27,1,1
2151,DOWRY,DOWRY-4,1,1
2152,MVACT,MVACT-177,1,1
2153,BNS,BNS-140,1,1
2153,BNS,BNS-105,2,2
2154,IPC,IPC-420,1,1
2154,IPC,IPC-406,2,2
2155,IPC,IPC-325,1,1
2155,IPC,IPC-363,2,2
2156,MVACT,MVACT-185,1,1
2157,BNS,BNS-115,1,1
2158,NDPS,NDPS-8,1,1
2159,BNS,BNS-351,1,1
2160,MVACT,MVACT-185,1,1
2161,MVACT,MVACT-185,1,1
2161,MVACT,MVACT-134,2,2
2161,MVACT,MVACT-184,3,3
2162,BNS,BNS-310,1,1
2163,POCSO,POCSO-8,1,1
2164,IPC,IPC-447,1,1
2164,IPC,IPC-380,2,2
2165,POCSO,POCSO-4,1,1
2166,BNS,BNS-351,1,1
2167,PMLA,PMLA-4,1,1
2168,KEXACT,KEXACT-34,1,1
2168,ARMS,ARMS-27,2,2
2168,KPACT,KPACT-78,3,3
2169,IPC,IPC-447,1,1
2170,MVACT,MVACT-184,1,1
2171,BNS,BNS-318,1,1
2172,KPACT,KPACT-110,1,1
2173,IPC,IPC-506,1,1
2174,UAPA,UAPA-16,1,1
2175,NDPS,NDPS-21,1,1
2175,NDPS,NDPS-22,2,2
2176,IPC,IPC-447,1,1
2177,MVACT,MVACT-184,1,1
2178,JJACT,JJACT-75,1,1
2178,POCSO,POCSO-10,2,2
2179,ITACT,ITACT-67,1,1
2179,ITACT,ITACT-66D,2,2
2180,IPC,IPC-325,1,1
2180,IPC,IPC-323,2,2
2181,IPC,IPC-406,1,1
2182,BNS,BNS-64,1,1
2183,POCSO,POCSO-12,1,1
2184,MVACT,MVACT-177,1,1
2185,MVACT,MVACT-184,1,1
2185,MVACT,MVACT-185,2,2
2186,IPC,IPC-406,1,1
2187,IPC,IPC-395,1,1
2187,IPC,IPC-420,2,2
2188,BNS,BNS-352,1,1
2188,KPACT,KPACT-78,2,2
2189,IPC,IPC-506,1,1
2189,IPC,IPC-498A,2,2
2189,IPC,IPC-354,3,3
2190,POCSO,POCSO-10,1,1
2191,ITACT,ITACT-66C,1,1
2191,ITACT,ITACT-66D,2,2
2192,PCA,PCA-7,1,1
2192,PCA,PCA-13,2,2
2193,KPACT,KPACT-110,1,1
2194,NDPS,NDPS-8,1,1
2194,NDPS,NDPS-20,2,2
2195,IPC,IPC-395,1,1
2196,IPC,IPC-323,1,1
2196,IPC,IPC-406,2,2
2197,KPACT,KPACT-110,1,1
2197,BNS,BNS-352,2,2
2197,KPACT,KPACT-78,3,3
2198,MVACT,MVACT-184,1,1
2198,MVACT,MVACT-134,2,2
2199,NDPS,NDPS-21,1,1
2199,NDPS,NDPS-20,2,2
2199,NDPS,NDPS-8,3,3
2200,ITACT,ITACT-66D,1,1
2200,ITACT,ITACT-67,2,2
2201,ITACT,ITACT-66C,1,1
2202,KPACT,KPACT-78,1,1
2202,IPC,IPC-504,2,2
2203,ITACT,ITACT-66D,1,1
2204,MVACT,MVACT-177,1,1
2204,MVACT,MVACT-185,2,2
2204,MVACT,MVACT-184,3,3
2205,BNS,BNS-109,1,1
2205,BNS,BNS-140,2,2
2205,BNS,BNS-117,3,3
2206,ITACT,ITACT-66D,1,1
2206,ITACT,ITACT-66,2,2
2207,PCA,PCA-13,1,1
2208,MVACT,MVACT-185,1,1
2208,MVACT,MVACT-184,2,2
2209,IPC,IPC-354,1,1
2209,IPC,IPC-498A,2,2
2209,DOWRY,DOWRY-3,3,3
2210,BNS,BNS-318,1,1
2211,MVACT,MVACT-184,1,1
2211,MVACT,MVACT-177,2,2
2212,DOWRY,DOWRY-3,1,1
2212,IPC,IPC-498A,2,2
2212,IPC,IPC-376,3,3
2213,PMLA,PMLA-3,1,1
2214,IPC,IPC-354,1,1
2215,ITACT,ITACT-66C,1,1
2215,ITACT,ITACT-66D,2,2
2216,IPC,IPC-506,1,1
2217,POCSO,POCSO-6,1,1
2218,KPACT,KPACT-78,1,1
2218,IPC,IPC-504,2,2
2219,IPC,IPC-406,1,1
2220,IPC,IPC-420,1,1
2221,POCSO,POCSO-4,1,1
2222,ITACT,ITACT-66C,1,1
2223,IPC,IPC-504,1,1
2224,ITACT,ITACT-66,1,1
2224,ITACT,ITACT-67,2,2
2225,MVACT,MVACT-185,1,1
2225,MVACT,MVACT-177,2,2
2226,MVACT,MVACT-177,1,1
2226,MVACT,MVACT-184,2,2
2227,POCSO,POCSO-12,1,1
2227,JJACT,JJACT-82,2,2
2228,MVACT,MVACT-185,1,1
2228,MVACT,MVACT-177,2,2
2229,POCSO,POCSO-10,1,1
2230,BNS,BNS-316,1,1
2231,BNS,BNS-303,1,1
2231,BNS,BNS-318,2,2
2231,BNS,BNS-309,3,3
2232,IPC,IPC-395,1,1
2232,IPC,IPC-406,2,2
2233,NDPS,NDPS-21,1,1
2234,BNS,BNS-316,1,1
2235,ITACT,ITACT-66,1,1
2236,ITACT,ITACT-67,1,1
2236,ITACT,ITACT-66,2,2
2236,ITACT,ITACT-66D,3,3
2237,IPC,IPC-379,1,1
2238,MVACT,MVACT-134,1,1
2239,IPC,IPC-395,1,1
2240,ITACT,ITACT-67,1,1
2240,ITACT,ITACT-66C,2,2
2241,KPACT,KPACT-110,1,1
2241,KPACT,KPACT-78,2,2
2242,ITACT,ITACT-66D,1,1
2242,ITACT,ITACT-66,2,2
2243,BNS,BNS-64,1,1
2244,MVACT,MVACT-134,1,1
2245,PCA,PCA-13,1,1
2245,PMLA,PMLA-3,2,2
2246,PCA,PCA-13,1,1
2246,BNS,BNS-318,2,2
2247,BNS,BNS-309,1,1
2247,BNS,BNS-310,2,2
2248,NDPS,NDPS-21,1,1
2249,BNS,BNS-310,1,1
2250,BNS,BNS-303,1,1
2251,IPC,IPC-392,1,1
2252,MVACT,MVACT-177,1,1
2253,IPC,IPC-379,1,1
2253,IPC,IPC-380,2,2
2254,MVACT,MVACT-177,1,1
2255,MVACT,MVACT-185,1,1
2255,MVACT,MVACT-177,2,2
2256,IPC,IPC-406,1,1
2256,IPC,IPC-420,2,2
2256,PMLA,PMLA-4,3,3
2257,BNS,BNS-352,1,1
2258,IPC,IPC-406,1,1
2258,IPC,IPC-323,2,2
2259,BNS,BNS-74,1,1
2259,DOWRY,DOWRY-4,2,2
2260,IPC,IPC-498A,1,1
2261,MVACT,MVACT-177,1,1
2262,IPC,IPC-392,1,1
2263,MVACT,MVACT-184,1,1
2263,MVACT,MVACT-177,2,2
2264,BNS,BNS-352,1,1
2265,DOWRY,DOWRY-3,1,1
2266,IPC,IPC-379,1,1
2266,IPC,IPC-392,2,2
2267,BNS,BNS-305,1,1
2268,MVACT,MVACT-184,1,1
2268,MVACT,MVACT-134,2,2
2269,JJACT,JJACT-75,1,1
2269,POCSO,POCSO-8,2,2
2270,BNS,BNS-316,1,1
2271,KEXACT,KEXACT-34,1,1
2271,ARMS,ARMS-30,2,2
2272,BNS,BNS-316,1,1
2273,BNS,BNS-316,1,1
2274,KPACT,KPACT-110,1,1
2274,KPACT,KPACT-78,2,2
2274,IPC,IPC-504,3,3
2275,BNS,BNS-74,1,1
2275,BNS,BNS-64,2,2
2276,DOWRY,DOWRY-4,1,1
2276,IPC,IPC-498A,2,2
2277,IPC,IPC-302,1,1
2277,IPC,IPC-363,2,2
2278,BNS,BNS-329,1,1
2279,BNS,BNS-310,1,1
2279,BNS,BNS-329,2,2
2280,MVACT,MVACT-184,1,1
2281,IPC,IPC-447,1,1
2282,BNS,BNS-309,1,1
2283,KPACT,KPACT-78,1,1
2283,KEXACT,KEXACT-32,2,2
2284,BNS,BNS-318,1,1
2284,BNS,BNS-303,2,2
2285,PCA,PCA-13,1,1
2285,PMLA,PMLA-4,2,2
2286,MVACT,MVACT-177,1,1
2287,BNS,BNS-329,1,1
2287,BNS,BNS-309,2,2
2288,MVACT,MVACT-134,1,1
2288,MVACT,MVACT-185,2,2
2288,MVACT,MVACT-184,3,3
2289,MVACT,MVACT-177,1,1
2290,PCA,PCA-13,1,1
2290,PMLA,PMLA-4,2,2
2291,MVACT,MVACT-177,1,1
2291,MVACT,MVACT-134,2,2
2291,MVACT,MVACT-184,3,3
2292,IPC,IPC-498A,1,1
2292,DOWRY,DOWRY-3,2,2
2293,BNS,BNS-109,1,1
2293,BNS,BNS-117,2,2
2293,BNS,BNS-105,3,3
2294,ITACT,ITACT-66D,1,1
2295,MVACT,MVACT-134,1,1
2296,IPC,IPC-406,1,1
2296,IPC,IPC-447,2,2
2297,BNS,BNS-309,1,1
2298,MVACT,MVACT-177,1,1
2299,IPC,IPC-447,1,1
2299,IPC,IPC-379,2,2
2300,KPACT,KPACT-110,1,1
2300,BNS,BNS-352,2,2
2300,BNS,BNS-351,3,3
2301,IPC,IPC-354,1,1
2302,BNS,BNS-109,1,1
2303,IPC,IPC-420,1,1
2303,IPC,IPC-392,2,2
2304,MVACT,MVACT-184,1,1
2304,MVACT,MVACT-134,2,2
2305,IPC,IPC-420,1,1
2305,IPC,IPC-395,2,2
2306,MVACT,MVACT-177,1,1
2307,BNS,BNS-351,1,1
2307,KPACT,KPACT-78,2,2
2308,MVACT,MVACT-184,1,1
2309,BNS,BNS-351,1,1
2310,PMLA,PMLA-3,1,1
2310,PMLA,PMLA-4,2,2
2311,MVACT,MVACT-177,1,1
2311,MVACT,MVACT-134,2,2
2311,MVACT,MVACT-185,3,3
2312,MVACT,MVACT-184,1,1
2312,MVACT,MVACT-177,2,2
2313,BNS,BNS-310,1,1
2314,MVACT,MVACT-185,1,1
2314,MVACT,MVACT-134,2,2
2315,KEXACT,KEXACT-32,1,1
2316,NDPS,NDPS-20,1,1
2317,NDPS,NDPS-8,1,1
2318,NDPS,NDPS-22,1,1
2318,NDPS,NDPS-20,2,2
2319,ITACT,ITACT-66,1,1
2320,BNS,BNS-316,1,1
2320,BNS,BNS-310,2,2
2321,POCSO,POCSO-6,1,1
2322,MVACT,MVACT-184,1,1
2323,IPC,IPC-506,1,1
2323,IPC,IPC-498A,2,2
2324,IPC,IPC-406,1,1
2324,PCA,PCA-13,2,2
2325,DOWRY,DOWRY-3,1,1
2325,BNS,BNS-74,2,2
2326,BNS,BNS-303,1,1
2327,IPC,IPC-392,1,1
2327,IPC,IPC-420,2,2
2328,IPC,IPC-504,1,1
2328,IPC,IPC-506,2,2
2329,IPC,IPC-302,1,1
2329,IPC,IPC-304,2,2
2330,IPC,IPC-506,1,1
2331,BNS,BNS-351,1,1
2331,BNS,BNS-352,2,2
2332,POCSO,POCSO-12,1,1
2333,MVACT,MVACT-177,1,1
2333,MVACT,MVACT-184,2,2
2333,MVACT,MVACT-134,3,3
2334,KEXACT,KEXACT-32,1,1
2334,KPACT,KPACT-110,2,2
2334,ARMS,ARMS-30,3,3
2335,BNS,BNS-310,1,1
2335,BNS,BNS-309,2,2
2336,DOWRY,DOWRY-4,1,1
2336,IPC,IPC-498A,2,2
2337,MVACT,MVACT-184,1,1
2337,MVACT,MVACT-185,2,2
2338,IPC,IPC-420,1,1
2338,IPC,IPC-392,2,2
2338,IPC,IPC-447,3,3
2339,IPC,IPC-498A,1,1
2339,IPC,IPC-354,2,2
2339,IPC,IPC-376,3,3
2340,MVACT,MVACT-177,1,1
2340,MVACT,MVACT-134,2,2
2341,KPACT,KPACT-78,1,1
2342,BNS,BNS-115,1,1
2343,BNS,BNS-105,1,1
2344,IPC,IPC-447,1,1
2345,KPACT,KPACT-110,1,1
2346,BNS,BNS-305,1,1
2346,BNS,BNS-309,2,2
2346,BNS,BNS-329,3,3
2347,IPC,IPC-325,1,1
2347,IPC,IPC-363,2,2
2348,DOWRY,DOWRY-4,1,1
2349,ITACT,ITACT-67,1,1
2350,IPC,IPC-325,1,1
2350,IPC,IPC-363,2,2
2350,IPC,IPC-366,3,3
2351,KPACT,KPACT-78,1,1
2351,KPACT,KPACT-110,2,2
2352,IPC,IPC-392,1,1
2353,PCA,PCA-7,1,1
2354,BNS,BNS-318,1,1
2354,PCA,PCA-7,2,2
2355,IPC,IPC-379,1,1
2356,PCA,PCA-13,1,1
2356,PMLA,PMLA-3,2,2
2356,IPC,IPC-420,3,3
2357,MVACT,MVACT-185,1,1
2357,MVACT,MVACT-177,2,2
2358,NDPS,NDPS-27,1,1
2359,MVACT,MVACT-184,1,1
2359,MVACT,MVACT-185,2,2
2360,ARMS,ARMS-25,1,1
2361,IPC,IPC-379,1,1
2361,IPC,IPC-380,2,2
2362,IPC,IPC-302,1,1
2363,IPC,IPC-376,1,1
2364,KPACT,KPACT-110,1,1
2364,KEXACT,KEXACT-34,2,2
2364,ARMS,ARMS-30,3,3
2365,IPC,IPC-380,1,1
2366,MVACT,MVACT-185,1,1
2367,IPC,IPC-395,1,1
2368,IPC,IPC-406,1,1
2368,IPC,IPC-392,2,2
2368,IPC,IPC-379,3,3
2369,IPC,IPC-307,1,1
2369,IPC,IPC-302,2,2
2370,KPACT,KPACT-78,1,1
2370,KPACT,KPACT-110,2,2
2370,IPC,IPC-504,3,3
2371,BNS,BNS-103,1,1
2371,BNS,BNS-105,2,2
2372,KPACT,KPACT-110,1,1
2373,BNS,BNS-309,1,1
2373,BNS,BNS-310,2,2
2374,IPC,IPC-395,1,1
2375,IPC,IPC-380,1,1
2375,IPC,IPC-420,2,2
2376,BNS,BNS-74,1,1
2376,BNS,BNS-351,2,2
2376,DOWRY,DOWRY-4,3,3
2377,IPC,IPC-447,1,1
2378,KPACT,KPACT-78,1,1
2379,IPC,IPC-392,1,1
2380,ITACT,ITACT-66C,1,1
2381,KPACT,KPACT-78,1,1
2381,IPC,IPC-504,2,2
2382,BNS,BNS-109,1,1
2383,IPC,IPC-406,1,1
2383,IPC,IPC-420,2,2
2383,IPC,IPC-395,3,3
2384,IPC,IPC-447,1,1
2384,IPC,IPC-406,2,2
2384,IPC,IPC-420,3,3
2385,IPC,IPC-447,1,1
2386,MVACT,MVACT-184,1,1
2386,MVACT,MVACT-185,2,2
2387,MVACT,MVACT-184,1,1
2388,IPC,IPC-363,1,1
2388,IPC,IPC-304,2,2
2388,IPC,IPC-366,3,3
2389,MVACT,MVACT-177,1,1
2390,UAPA,UAPA-13,1,1
2391,MVACT,MVACT-177,1,1
2391,MVACT,MVACT-134,2,2
2391,MVACT,MVACT-184,3,3
2392,IPC,IPC-304,1,1
2393,IPC,IPC-420,1,1
2394,KPACT,KPACT-78,1,1
2394,KPACT,KPACT-110,2,2
2394,IPC,IPC-504,3,3
2395,MVACT,MVACT-134,1,1
2395,MVACT,MVACT-177,2,2
2395,MVACT,MVACT-185,3,3
2396,MVACT,MVACT-184,1,1
2396,MVACT,MVACT-185,2,2
2397,PMLA,PMLA-3,1,1
2397,IPC,IPC-406,2,2
2398,MVACT,MVACT-184,1,1
2398,MVACT,MVACT-134,2,2
2399,BNS,BNS-318,1,1
2400,IPC,IPC-307,1,1
2400,IPC,IPC-323,2,2
2400,IPC,IPC-325,3,3
2401,BNS,BNS-303,1,1
2401,BNS,BNS-316,2,2
2402,ARMS,ARMS-27,1,1
2402,ARMS,ARMS-25,2,2
2403,IPC,IPC-323,1,1
2404,MVACT,MVACT-184,1,1
2405,MVACT,MVACT-184,1,1
2405,MVACT,MVACT-185,2,2
2406,IPC,IPC-395,1,1
2407,IPC,IPC-325,1,1
2408,MVACT,MVACT-185,1,1
2408,MVACT,MVACT-184,2,2
2409,ARMS,ARMS-30,1,1
2409,ARMS,ARMS-25,2,2
2410,BNS,BNS-310,1,1
2411,BNS,BNS-303,1,1
2411,BNS,BNS-329,2,2
2412,IPC,IPC-506,1,1
2413,BNS,BNS-309,1,1
2413,BNS,BNS-316,2,2
2414,IPC,IPC-307,1,1
2415,BNS,BNS-316,1,1
2416,NDPS,NDPS-8,1,1
2417,BNS,BNS-305,1,1
2417,BNS,BNS-310,2,2
2418,MVACT,MVACT-177,1,1
2419,BNS,BNS-329,1,1
2420,BNS,BNS-310,1,1
2421,KPACT,KPACT-78,1,1
2421,ARMS,ARMS-25,2,2
2421,KEXACT,KEXACT-34,3,3
2422,IPC,IPC-406,1,1
2422,IPC,IPC-420,2,2
2423,POCSO,POCSO-12,1,1
2423,JJACT,JJACT-75,2,2
2423,POCSO,POCSO-6,3,3
2424,BNS,BNS-305,1,1
2424,BNS,BNS-310,2,2
2424,BNS,BNS-316,3,3
2425,IPC,IPC-447,1,1
2425,IPC,IPC-380,2,2
2426,KEXACT,KEXACT-32,1,1
2426,ARMS,ARMS-25,2,2
2427,NDPS,NDPS-22,1,1
2427,NDPS,NDPS-21,2,2
2428,KPACT,KPACT-110,1,1
2429,ITACT,ITACT-66C,1,1
2430,MVACT,MVACT-185,1,1
2431,IPC,IPC-395,1,1
2432,BNS,BNS-351,1,1
2433,IPC,IPC-447,1,1
2434,BNS,BNS-309,1,1
2435,BNS,BNS-64,1,1
2436,MVACT,MVACT-134,1,1
2437,BNS,BNS-351,1,1
2437,BNS,BNS-352,2,2
2438,MVACT,MVACT-184,1,1
2438,MVACT,MVACT-134,2,2
2439,PMLA,PMLA-3,1,1
2440,MVACT,MVACT-185,1,1
2441,PMLA,PMLA-3,1,1
2442,IPC,IPC-504,1,1
2442,IPC,IPC-506,2,2
2442,KPACT,KPACT-78,3,3
2443,IPC,IPC-420,1,1
2444,MVACT,MVACT-134,1,1
2445,BNS,BNS-316,1,1
2446,KPACT,KPACT-110,1,1
2447,ITACT,ITACT-66,1,1
2448,NDPS,NDPS-22,1,1
2449,MVACT,MVACT-185,1,1
2450,POCSO,POCSO-12,1,1
2450,POCSO,POCSO-10,2,2
2451,MVACT,MVACT-134,1,1
2451,MVACT,MVACT-184,2,2
2451,MVACT,MVACT-185,3,3
2452,IPC,IPC-420,1,1
2452,IPC,IPC-406,2,2
2453,DOWRY,DOWRY-4,1,1
2453,IPC,IPC-376,2,2
2454,IPC,IPC-323,1,1
2455,KEXACT,KEXACT-32,1,1
2456,IPC,IPC-506,1,1
2456,IPC,IPC-504,2,2
2456,KPACT,KPACT-110,3,3
2457,KPACT,KPACT-78,1,1
2457,KPACT,KPACT-110,2,2
2457,BNS,BNS-352,3,3
2458,MVACT,MVACT-185,1,1
2458,MVACT,MVACT-177,2,2
2459,BNS,BNS-316,1,1
2460,BNS,BNS-318,1,1
2461,ITACT,ITACT-67,1,1
2461,ITACT,ITACT-66C,2,2
2462,IPC,IPC-504,1,1
2462,KPACT,KPACT-110,2,2
2463,IPC,IPC-406,1,1
2464,BNS,BNS-351,1,1
2465,MVACT,MVACT-177,1,1
2465,MVACT,MVACT-185,2,2
2465,MVACT,MVACT-134,3,3
2466,NDPS,NDPS-29,1,1
2467,KEXACT,KEXACT-32,1,1
2467,KPACT,KPACT-110,2,2
2468,MVACT,MVACT-177,1,1
2469,BNS,BNS-303,1,1
2470,NDPS,NDPS-21,1,1
2471,MVACT,MVACT-185,1,1
2471,MVACT,MVACT-134,2,2
2472,MVACT,MVACT-177,1,1
2473,IPC,IPC-420,1,1
2473,IPC,IPC-406,2,2
2474,IPC,IPC-506,1,1
2474,KPACT,KPACT-110,2,2
2475,IPC,IPC-420,1,1
2476,IPC,IPC-379,1,1
2477,KPACT,KPACT-78,1,1
2477,BNS,BNS-352,2,2
2478,BNS,BNS-316,1,1
2479,NDPS,NDPS-20,1,1
2480,BNS,BNS-310,1,1
2480,BNS,BNS-309,2,2
2481,MVACT,MVACT-184,1,1
2482,DOWRY,DOWRY-3,1,1
2482,IPC,IPC-498A,2,2
2483,IPC,IPC-325,1,1
2484,BNS,BNS-310,1,1
2485,MVACT,MVACT-134,1,1
2485,MVACT,MVACT-177,2,2
2486,ITACT,ITACT-67,1,1
2486,ITACT,ITACT-66C,2,2
2487,BNS,BNS-74,1,1
2487,BNS,BNS-351,2,2
2488,IPC,IPC-395,1,1
2489,IPC,IPC-302,1,1
2490,IPC,IPC-504,1,1
2491,BNS,BNS-310,1,1
2492,MVACT,MVACT-185,1,1
2493,BNS,BNS-309,1,1
2494,NDPS,NDPS-27,1,1
2494,NDPS,NDPS-21,2,2
2495,NDPS,NDPS-22,1,1
2496,MVACT,MVACT-134,1,1
2497,BNS,BNS-303,1,1
2498,PCA,PCA-7,1,1
2499,IPC,IPC-420,1,1
2500,BNS,BNS-103,1,1
2500,BNS,BNS-117,2,2
2501,MVACT,MVACT-185,1,1
2502,MVACT,MVACT-134,1,1
2502,MVACT,MVACT-177,2,2
2502,MVACT,MVACT-184,3,3
2503,BNS,BNS-115,1,1
2503,BNS,BNS-140,2,2
2504,KEXACT,KEXACT-32,1,1
2505,IPC,IPC-380,1,1
2506,MVACT,MVACT-134,1,1
2507,BNS,BNS-115,1,1
2508,IPC,IPC-506,1,1
2509,BNS,BNS-309,1,1
2510,IPC,IPC-406,1,1
2511,BNS,BNS-64,1,1
2511,BNS,BNS-74,2,2
2511,BNS,BNS-351,3,3
2512,MVACT,MVACT-184,1,1
2513,IPC,IPC-447,1,1
2514,IPC,IPC-506,1,1
2515,MVACT,MVACT-177,1,1
2516,IPC,IPC-354,1,1
2516,DOWRY,DOWRY-3,2,2
2516,IPC,IPC-376,3,3
2517,IPC,IPC-380,1,1
2518,BNS,BNS-316,1,1
2519,MVACT,MVACT-134,1,1
2519,MVACT,MVACT-184,2,2
2520,IPC,IPC-379,1,1
2520,IPC,IPC-420,2,2
2520,IPC,IPC-392,3,3
2521,MVACT,MVACT-134,1,1
2522,IPC,IPC-506,1,1
2523,IPC,IPC-506,1,1
2524,MVACT,MVACT-185,1,1
2524,MVACT,MVACT-184,2,2
2524,MVACT,MVACT-134,3,3
2525,POCSO,POCSO-8,1,1
2525,POCSO,POCSO-6,2,2
2526,ITACT,ITACT-66,1,1
2527,BNS,BNS-310,1,1
2528,MVACT,MVACT-185,1,1
2528,MVACT,MVACT-184,2,2
2529,UAPA,UAPA-13,1,1
2529,UAPA,UAPA-16,2,2
